"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT08"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-11","7.83"," 2134","0.00",,,"61","78","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-12","12.75"," 2247","0.00",,,"63","76","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-13","11.18"," 1524","0.00",,,"59","70","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-14","12.08"," 1702","0.00",,,"58","68","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-15","6.71"," 2357","0.00",,,"54","64","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-16","7.16"," 1242","0.00",,,"54","66","42","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-17","6.49"," 1619","0.00",,,"55","65","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-18","8.72"," 1145","0.10",,,"51","59","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-19","9.62"," 2306","0.04",,,"58","65","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-20","12.75"," 1332","0.03",,,"60","66","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-21","12.75"," 1122","0.00",,,"62","72","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-22","15.43"," 0936","0.00",,,"63","78","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-23","6.93"," 1251","0.00",,,"66","84","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-24","4.70"," 1611","0.00",,,"66","87","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-25","3.13"," 1421","0.00",,,"69","89","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-26","4.47"," 1510","0.00",,,"76","96","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-27","5.14"," 2148","0.00",,,"74","94","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-28","13.87"," 1530","0.00",,,"69","85","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-29","12.30"," 0832","0.00",,,"68","83","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-30","5.14"," 1813","0.00",,,"66","86","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-01","3.58"," 0332","0.00",,,"72","89","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-02","2.91"," 1847","0.00",,,"74","93","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-03","5.59"," 2319","0.00",,,"75","94","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-04","12.97"," 1519","0.00",,,"72","88","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-05","14.54"," 1547","0.00",,,"66","80","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-06","12.30"," 1303","0.00",,,"66","78","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-07","6.93"," 1713","0.00",,,"64","77","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-08","5.14"," 1534","0.00",,,"64","77","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-09","8.28"," 1834","0.00",,,"65","81","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-10","10.96"," 0335","0.00",,,"63","73","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-11","6.04"," 1159","0.00",,,"60","75","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-12","8.50"," 1145","0.00",,,"67","81","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-13","7.38"," 1714","0.00",,,"69","85","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-14","7.38"," 1853","0.00",,,"70","87","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-15","9.84"," 1824","0.00",,,"70","84","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-16","8.50"," 2318","0.00",,,"70","84","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-17","16.11"," 1435","0.00",,,"65","76","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-18","6.71"," 0013","0.00",,,"63","75","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-19","6.71"," 1735","0.00",,,"65","80","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-20","10.07"," 2320","0.00",,,"66","78","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-21","10.74"," 1431","0.00",,,"64","77","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-22","15.88"," 1737","0.00",,,"64","75","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-23","6.93"," 0018","0.00",,,"62","74","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-24","10.29"," 1841","0.00",,,"66","79","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-25","9.40"," 1855","0.00",,,"72","84","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-26","9.84"," 2207","0.00",,,"70","85","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-27","15.21"," 1000","0.01",,,"71","84","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-28","12.97"," 1324","0.07",,,"67","78","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-29","7.61"," 1211","0.00",,,"66","83","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-30","3.80"," 1252","0.00",,,"70","89","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-05-31","5.37"," 1217","0.00",,,"74","92","56","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-01","6.26"," 1104","0.00",,,"77","94","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-02","6.93"," 2342","0.00",,,"78","94","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-03","11.41"," 0139","0.00",,,"73","89","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-04","8.28"," 1901","0.00",,,"73","90","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-05","6.71"," 0129","0.00",,,"74","90","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-06","7.61"," 1830","0.00",,,"76","94","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-07","8.72"," 1649","0.00",,,"69","83","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-08","8.72"," 1548","0.00",,,"65","78","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-09","11.41"," 1614","0.00",,,"67","81","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-10","10.29"," 0407","0.00",,,"68","81","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-11","7.61"," 1815","0.00",,,"70","85","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-12","6.49"," 0015","0.00",,,"73","89","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-13","6.71"," 1728","0.00",,,"76","92","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-14","7.83"," 1452","0.00",,,"79","98","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-15","8.50"," 1337","0.00",,,"83","100","66","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-16","9.40"," 2318","0.00",,,"80","97","62","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-17","12.08"," 1943","0.00",,,"71","83","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-18","10.07"," 1739","0.00",,,"72","86","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-19","9.62"," 2355","0.00",,,"71","86","56","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-20","8.72"," 1943","0.00",,,"73","89","56","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-21","9.84"," 2344","0.00",,,"74","90","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-22","12.53"," 1832","0.00",,,"72","87","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-23","10.51"," 2317","0.00",,,"73","89","56","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-24","9.40"," 0056","0.00",,,"73","89","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-25","6.71"," 0123","0.00",,,"75","92","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-26","7.38"," 1713","0.00",,,"77","92","61","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-27","6.71"," 1815","0.00",,,"76","94","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-28","10.07"," 1521","0.00",,,"77","91","62","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-29","12.08"," 1556","0.00",,,"72","84","60","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-06-30","11.41"," 1519","0.00",,,"70","81","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-01","10.07"," 0019","0.00",,,"72","87","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-02","6.93"," 1757","0.00",,,"76","93","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-03","10.07"," 1924","0.00",,,"76","93","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-04","7.38"," 2349","0.00",,,"76","95","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-05","8.05"," 2243","0.00",,,"81","98","63","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-06","10.29"," 2045","0.00",,,"79","97","61","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-07","14.32"," 0224","0.00",,,"71","83","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-08","11.18"," 1627","0.00",,,"70","84","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-09","12.97"," 1712","0.00",,,"69","81","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-10","8.50"," 0050","0.00",,,"73","88","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-11","5.37"," 2216","0.00",,,"75","93","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-12","7.38"," 1954","0.00",,,"76","95","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-13","9.84"," 0402","0.00",,,"75","91","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-14","8.50"," 1813","0.00",,,"75","93","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-15","7.61"," 1942","0.00",,,"77","95","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-16","7.16"," 1709","0.00",,,"80","96","63","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-17","10.29"," 2012","0.00",,,"79","96","61","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-18","8.50"," 0229","0.00",,,"82","97","66","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-19","11.86"," 1810","0.00",,,"81","96","66","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-20","8.72"," 2020","0.00",,,"81","96","65","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-21","6.49"," 1851","0.00",,,"80","99","60","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-22","8.50"," 1723","0.00",,,"80","98","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-23","10.07"," 2052","0.00",,,"76","93","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-24","10.74"," 1947","0.00",,,"76","91","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-25","6.93"," 1948","0.00",,,"80","99","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-26","8.05"," 1432","0.00",,,"79","99","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-27","9.40"," 1452","0.00",,,"78","94","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-28","12.30"," 1649","0.00",,,"74","89","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-29","10.29"," 0205","0.00",,,"73","88","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-30","10.07"," 2033","0.00",,,"74","90","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-07-31","12.75"," 1953","0.00",,,"71","84","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-01","10.07"," 1711","0.00",,,"71","85","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-02","11.18"," 0212","0.00",,,"69","81","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-03","6.71"," 2220","0.00",,,"73","90","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-04","10.96"," 0944","0.00",,,"75","91","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-05","11.86"," 1707","0.00",,,"75","90","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-06","8.05"," 0035","0.00",,,"74","89","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-07","4.47"," 1320","0.00",,,"77","96","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-08","6.26"," 2331","0.00",,,"81","100","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-09","8.95"," 1908","0.00",,,"79","96","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-10","5.59"," 0010","0.00",,,"79","100","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-11","4.70"," 0923","0.00",,,"81","104","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-12","8.72"," 1806","0.00",,,"80","96","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-13","9.40"," 0214","0.00",,,"77","95","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-14","14.32"," 1914","0.00",,,"71","83","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-15","7.61"," 0118","0.00",,,"71","87","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-16","6.71"," 1852","0.00",,,"74","93","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-17","5.37"," 1958","0.00",,,"77","97","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-18","6.71"," 2328","0.00",,,"80","100","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-19","10.29"," 1705","0.00",,,"77","93","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-20","8.05"," 1739","0.00",,,"77","95","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-21","10.74"," 2329","0.00",,,"77","93","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-22","12.75"," 0805","0.00",,,"73","85","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-23","8.05"," 1737","0.00",,,"73","85","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-24","11.86"," 1812","0.00",,,"75","87","63",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-25","9.84"," 0333","0.00",,,"75","88","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-26","10.51"," 2218","0.00",,,"72","88","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-27","10.29"," 1036","0.00",,,"81","95","66",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-28","3.58"," 1532","0.00",,,"76","97","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-29","6.26"," 1659","0.00",,,"81","100","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-30","7.61"," 0222","0.00",,,"79","97","60","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-08-31","9.40"," 1706","0.00",,,"78","96","60","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-01","9.84"," 1804","0.00",,,"78","93","62","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-02","9.84"," 2307","0.00",,,"74","91","56","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-03","20.80"," 0935","0.00",,,"73","86","60","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-04","9.17"," 1209","0.00",,,"75","95","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-05","3.36"," 1239","0.00",,,"77","96","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-06","4.25"," 2003","0.00",,,"79","100","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-07","3.80"," 1159","0.00",,,"79","100","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-08","4.25"," 2357","0.00",,,"80","100","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-09","6.71"," 2357","0.00",,,"79","99","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-10","6.93"," 0005","0.00",,,"77","93","60","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-11","6.04"," 1101","0.00",,,"74","96","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-12","12.53"," 1602","0.00",,,"77","90","64","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-13","4.25"," 1340","0.00",,,"69","86","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-14","14.09"," 0830","0.00",,,"74","89","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-15","4.47"," 1504","0.00",,,"75","93","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-16","6.26"," 1528","0.00",,,"76","93","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-17","10.96"," 1558","0.00",,,"74","90","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-18","7.16"," 0011","0.00",,,"64","74","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-19","11.86"," 1448","0.22",,,"58","66","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-20","8.28"," 1510","0.00",,,"59","75","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-21","7.38"," 1339","0.00",,,"65","84","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-22","5.14"," 1326","0.00",,,"66","85","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-23","3.36"," 1222","0.00",,,"68","88","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-24","4.25"," 1236","0.00",,,"72","91","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-25","4.92"," 1808","0.00",,,"71","91","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-26","3.36"," 0043","0.00",,,"69","90","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-27","8.72"," 2006","0.00",,,"66","84","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-28","10.29"," 1531","0.00",,,"64","76","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-29","9.40"," 1837","0.00",,,"63","75","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-09-30","7.38"," 1548","0.00",,,"64","77","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-01","7.16"," 1813","0.00",,,"66","78","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-02","3.80"," 1238","0.00",,,"67","84","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-03","5.14"," 2325","0.00",,,"70","87","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-04","8.95"," 1728","0.00",,,"69","83","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-05","5.37"," 1653","0.00",,,"66","84","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-06","4.70"," 2333","0.00",,,"69","88","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-07","5.14"," 0012","0.00",,,"72","85","58","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-08","10.96"," 1718","0.00",,,"70","85","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-09","12.08"," 1320","0.05",,,"66","77","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-10","21.70"," 1239","0.00",,,"71","83","59","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-10-11","14.09"," 1608","0.00",,,"71","92","49","    0",,,
